,file,class,x1,y1,x2,y2,score
1901,Limbursky 2012 Bell Beaker Vlineves Chapter 1-18.jpg,grave,300.87567,38.26268,441.05658,228.50533,0.9986992
1902,Limbursky 2012 Bell Beaker Vlineves Chapter 1-18.jpg,scale,296.8344,306.52185,456.75848,323.19885,0.962836
1903,Limbursky 2012 Bell Beaker Vlineves Chapter 1-18.jpg,scale,25.504448,264.09036,172.21841,278.75015,0.95770925
1904,Limbursky 2012 Bell Beaker Vlineves Chapter 1-18.jpg,goods,345.86407,154.15512,374.7696,176.82864,0.9093002
1905,Limbursky 2012 Bell Beaker Vlineves Chapter 1-18.jpg,skeleton,60.39796,99.14836,129.59329,208.86317,0.8314693
1906,Limbursky 2012 Bell Beaker Vlineves Chapter 1-18.jpg,grave_cross_section,161.72948,11.6850815,214.85219,248.8523,0.8186936
1907,Limbursky 2012 Bell Beaker Vlineves Chapter 1-18.jpg,arrow_up,118.83807,36.685135,136.95984,54.563828,0.76835376
1908,Limbursky 2012 Bell Beaker Vlineves Chapter 1-18.jpg,arrow_up,417.2769,42.73436,432.83597,62.241165,0.6849836
1909,Limbursky 2012 Bell Beaker Vlineves Chapter 1-18.jpg,goods,347.00687,68.557945,375.4742,98.41015,0.6401855
1910,Limbursky 2012 Bell Beaker Vlineves Chapter 1-18.jpg,skull,66.293884,176.35649,109.71118,208.43336,0.6303543
1911,Limbursky 2012 Bell Beaker Vlineves Chapter 1-18.jpg,skull,365.11496,91.94056,399.00345,120.558784,0.56794137
1912,Limbursky 2012 Bell Beaker Vlineves Chapter 1-18.jpg,skeleton_photo_right_side,67.61509,364.98926,178.9643,438.47852,0.3023906
1913,Limbursky 2012 Bell Beaker Vlineves Chapter 1-18.jpg,goods,350.39478,129.09546,374.1568,153.78656,0.28587773
1914,Limbursky 2012 Bell Beaker Vlineves Chapter 1-18.jpg,skeleton_right_side,58.14114,104.219185,132.66586,208.1023,0.23477143
1915,Limbursky 2012 Bell Beaker Vlineves Chapter 1-18.jpg,arrow_up,411.64606,40.065636,426.7611,61.8153,0.23101705
1916,Limbursky 2012 Bell Beaker Vlineves Chapter 1-18.jpg,skeleton_left_side,60.42003,90.3943,129.0199,204.92998,0.20452677
1917,Limbursky 2012 Bell Beaker Vlineves Chapter 1-18.jpg,goods,363.28333,79.65235,386.54468,102.52778,0.17680688
1918,Limbursky 2012 Bell Beaker Vlineves Chapter 1-18.jpg,goods,361.98706,84.65969,390.37,116.57313,0.14002128
1919,Limbursky 2012 Bell Beaker Vlineves Chapter 1-18.jpg,goods,347.67245,81.87723,375.08408,106.212616,0.13868523
1920,Limbursky 2012 Bell Beaker Vlineves Chapter 1-18.jpg,goods,347.9476,92.21582,371.08133,115.18617,0.13362397
1921,Limbursky 2012 Bell Beaker Vlineves Chapter 1-18.jpg,skull,376.00247,83.39254,402.98306,114.44915,0.116743766
1922,Limbursky 2012 Bell Beaker Vlineves Chapter 1-19.jpg,grave,7.0441055,20.85942,200.76059,304.75238,0.99585223
1923,Limbursky 2012 Bell Beaker Vlineves Chapter 1-19.jpg,scale,33.533653,334.67505,177.18893,352.84106,0.96678346
1924,Limbursky 2012 Bell Beaker Vlineves Chapter 1-19.jpg,grave,33.484383,42.433067,171.95572,191.46518,0.9487335
1925,Limbursky 2012 Bell Beaker Vlineves Chapter 1-19.jpg,grave_cross_section,163.27626,38.74922,283.37488,304.39844,0.8860202
1926,Limbursky 2012 Bell Beaker Vlineves Chapter 1-19.jpg,arrow_up,148.56065,17.130646,167.57954,32.904274,0.8619811
1927,Limbursky 2012 Bell Beaker Vlineves Chapter 1-19.jpg,goods,62.547123,111.62017,96.09358,143.99582,0.500496
1928,Limbursky 2012 Bell Beaker Vlineves Chapter 1-19.jpg,grave,30.8359,110.60746,163.86847,285.8602,0.4484069
1929,Limbursky 2012 Bell Beaker Vlineves Chapter 1-19.jpg,arrow_up,151.24196,22.059345,168.78035,38.61457,0.27006716
1930,Limbursky 2012 Bell Beaker Vlineves Chapter 1-19.jpg,grave_cross_section,188.02892,-6.012619,251.70229,272.08514,0.220708
1931,Limbursky 2012 Bell Beaker Vlineves Chapter 1-19.jpg,grave_cross_section,180.04285,124.086075,245.91116,335.37323,0.11336268
1932,Limbursky 2012 Bell Beaker Vlineves Chapter 1-20.jpg,grave,47.302383,6.5008087,230.68813,238.0176,0.99657094
1933,Limbursky 2012 Bell Beaker Vlineves Chapter 1-20.jpg,arrow_up,215.4034,15.910861,231.48662,35.217358,0.9767562
1934,Limbursky 2012 Bell Beaker Vlineves Chapter 1-20.jpg,goods,102.54858,138.93065,143.18463,165.1591,0.9048373
1935,Limbursky 2012 Bell Beaker Vlineves Chapter 1-20.jpg,goods,98.42221,85.87523,130.82733,103.87599,0.8634799
1936,Limbursky 2012 Bell Beaker Vlineves Chapter 1-20.jpg,scale,24.61905,297.55087,178.04001,314.65268,0.84794164
1937,Limbursky 2012 Bell Beaker Vlineves Chapter 1-20.jpg,goods,99.23242,132.89929,135.19576,156.95251,0.67251754
1938,Limbursky 2012 Bell Beaker Vlineves Chapter 1-20.jpg,goods,103.42621,100.934875,130.5615,118.59213,0.49363008
1939,Limbursky 2012 Bell Beaker Vlineves Chapter 1-20.jpg,grave_cross_section,42.718964,229.7898,248.16861,267.8094,0.3853235
1940,Limbursky 2012 Bell Beaker Vlineves Chapter 1-20.jpg,arrow_up,215.35478,22.744337,230.37859,44.313187,0.22634242
1941,Limbursky 2012 Bell Beaker Vlineves Chapter 1-20.jpg,goods,101.714096,74.61049,134.01726,92.09177,0.22105825
1942,Limbursky 2012 Bell Beaker Vlineves Chapter 1-20.jpg,goods,104.04467,120.18741,135.49796,140.11691,0.16881905
1943,Limbursky 2012 Bell Beaker Vlineves Chapter 1-20.jpg,goods,107.670074,129.83589,135.02545,148.26183,0.16838628
1944,Limbursky 2012 Bell Beaker Vlineves Chapter 1-21.jpg,grave_cross_section,249.98894,235.87648,507.86523,293.54437,0.99913484
1945,Limbursky 2012 Bell Beaker Vlineves Chapter 1-21.jpg,grave,38.74359,28.111404,174.58365,269.61774,0.99744594
1946,Limbursky 2012 Bell Beaker Vlineves Chapter 1-21.jpg,scale,27.012604,317.8765,172.42387,335.18436,0.981307
1947,Limbursky 2012 Bell Beaker Vlineves Chapter 1-21.jpg,grave,262.962,1.5127182,500.62125,247.02884,0.97170895
1948,Limbursky 2012 Bell Beaker Vlineves Chapter 1-21.jpg,goods,38.336395,142.71199,77.9671,197.57265,0.93809646
1949,Limbursky 2012 Bell Beaker Vlineves Chapter 1-21.jpg,goods,311.78662,126.72797,337.16693,176.06335,0.8276829
1950,Limbursky 2012 Bell Beaker Vlineves Chapter 1-21.jpg,scale,263.9971,308.55936,403.1307,326.8699,0.82111526
1951,Limbursky 2012 Bell Beaker Vlineves Chapter 1-21.jpg,arrow_up,449.7188,20.518574,469.133,36.606277,0.81544554
1952,Limbursky 2012 Bell Beaker Vlineves Chapter 1-21.jpg,grave_cross_section,181.15834,26.650589,278.81796,289.86188,0.8058359
1953,Limbursky 2012 Bell Beaker Vlineves Chapter 1-21.jpg,arrow_up,146.28773,15.383995,165.69603,35.664444,0.48411223
1954,Limbursky 2012 Bell Beaker Vlineves Chapter 1-21.jpg,goods,341.30746,148.11382,379.18692,194.41158,0.2820406
1955,Limbursky 2012 Bell Beaker Vlineves Chapter 1-21.jpg,goods,313.06952,150.96239,348.51038,191.89674,0.20864806
1956,Limbursky 2012 Bell Beaker Vlineves Chapter 1-21.jpg,goods,322.95035,136.15933,339.37796,166.89926,0.20644997
1957,Limbursky 2012 Bell Beaker Vlineves Chapter 1-21.jpg,goods,327.69128,149.72821,364.88733,188.5021,0.16224344
1958,Limbursky 2012 Bell Beaker Vlineves Chapter 1-21.jpg,goods,348.1027,168.44,381.27304,192.9372,0.15937293
1959,Limbursky 2012 Bell Beaker Vlineves Chapter 1-22.jpg,grave_cross_section,261.19135,248.76187,466.5597,282.9877,0.9974348
1960,Limbursky 2012 Bell Beaker Vlineves Chapter 1-22.jpg,grave,42.72682,206.5183,189.92473,391.29614,0.9971903
1961,Limbursky 2012 Bell Beaker Vlineves Chapter 1-22.jpg,grave,295.4234,18.189804,449.52008,238.537,0.9950665
1962,Limbursky 2012 Bell Beaker Vlineves Chapter 1-22.jpg,scale,57.39167,418.1425,195.59262,434.60715,0.9819224
1963,Limbursky 2012 Bell Beaker Vlineves Chapter 1-22.jpg,skeleton,90.338745,258.39792,189.23419,359.22177,0.977824
1964,Limbursky 2012 Bell Beaker Vlineves Chapter 1-22.jpg,arrow_up,426.86578,26.723577,444.86145,43.61525,0.92674375
1965,Limbursky 2012 Bell Beaker Vlineves Chapter 1-22.jpg,scale,293.0556,282.1754,452.54803,299.54218,0.92507786
1966,Limbursky 2012 Bell Beaker Vlineves Chapter 1-22.jpg,arrow_up,187.97491,212.98392,206.155,235.1784,0.81623816
1967,Limbursky 2012 Bell Beaker Vlineves Chapter 1-22.jpg,skeleton_left_side,92.9821,236.8266,179.64885,360.82355,0.38989413
1968,Limbursky 2012 Bell Beaker Vlineves Chapter 1-22.jpg,skeleton,327.89313,92.21413,407.39313,204.04271,0.38776
1969,Limbursky 2012 Bell Beaker Vlineves Chapter 1-22.jpg,arrow_up,422.9146,19.395752,439.9406,40.320385,0.3379521
1970,Limbursky 2012 Bell Beaker Vlineves Chapter 1-22.jpg,skeleton_right_side,92.9821,236.8266,179.64885,360.82355,0.29998517
1971,Limbursky 2012 Bell Beaker Vlineves Chapter 1-22.jpg,grave_cross_section,33.776604,391.30136,225.9408,420.6888,0.29260698
1972,Limbursky 2012 Bell Beaker Vlineves Chapter 1-22.jpg,skeleton_left_side,332.0739,82.38487,410.54065,221.36922,0.13394031
1973,Limbursky 2012 Bell Beaker Vlineves Chapter 1-23.jpg,grave,54.827072,7.5926285,222.86705,261.87048,0.994429
1974,Limbursky 2012 Bell Beaker Vlineves Chapter 1-23.jpg,grave_cross_section,14.772003,259.52832,253.48093,346.19354,0.9852189
1975,Limbursky 2012 Bell Beaker Vlineves Chapter 1-23.jpg,arrow_up,226.37363,19.60542,240.29953,40.071945,0.9704844
1976,Limbursky 2012 Bell Beaker Vlineves Chapter 1-23.jpg,scale,61.860703,351.12704,210.61238,371.59384,0.89422303
1977,Limbursky 2012 Bell Beaker Vlineves Chapter 1-23.jpg,skeleton_right_side,91.80902,68.27862,179.58298,240.28104,0.85573
1978,Limbursky 2012 Bell Beaker Vlineves Chapter 1-23.jpg,goods,134.71863,50.889088,189.32446,93.84151,0.7961185
1979,Limbursky 2012 Bell Beaker Vlineves Chapter 1-23.jpg,arrow_up,222.90933,21.630337,234.78583,40.307804,0.6629614
1980,Limbursky 2012 Bell Beaker Vlineves Chapter 1-23.jpg,skull,121.05902,94.54648,153.42874,124.771286,0.29593748
1981,Limbursky 2012 Bell Beaker Vlineves Chapter 1-23.jpg,goods,110.20499,54.667522,193.65787,119.032196,0.24873379
1982,Limbursky 2012 Bell Beaker Vlineves Chapter 1-23.jpg,skeleton_left_side,94.25336,70.20575,185.42981,243.99045,0.24590985
1983,Limbursky 2012 Bell Beaker Vlineves Chapter 1-23.jpg,skeleton,83.17372,60.05822,187.78868,249.06467,0.18866956
1984,Limbursky 2012 Bell Beaker Vlineves Chapter 1-23.jpg,goods,136.1478,55.333977,173.16025,76.08953,0.100736335
1985,Limbursky 2012 Bell Beaker Vlineves Chapter 1-24.jpg,grave,71.07839,12.079277,198.87686,228.155,0.99799085
1986,Limbursky 2012 Bell Beaker Vlineves Chapter 1-24.jpg,grave_photo,48.66918,471.26196,221.79944,679.9143,0.99247134
1987,Limbursky 2012 Bell Beaker Vlineves Chapter 1-24.jpg,grave_cross_section,42.83111,226.47574,234.38367,296.4987,0.9865883
1988,Limbursky 2012 Bell Beaker Vlineves Chapter 1-24.jpg,arrow_up,201.51419,29.06147,218.02847,47.106705,0.8882467
1989,Limbursky 2012 Bell Beaker Vlineves Chapter 1-24.jpg,scale,65.8028,293.45502,217.09961,312.6375,0.7201144
1990,Limbursky 2012 Bell Beaker Vlineves Chapter 1-24.jpg,goods,79.63537,121.3334,106.49546,153.15602,0.7113499
1991,Limbursky 2012 Bell Beaker Vlineves Chapter 1-24.jpg,goods,84.302826,143.33939,109.54286,168.34439,0.67404443
1992,Limbursky 2012 Bell Beaker Vlineves Chapter 1-24.jpg,goods,84.54503,153.41861,114.99721,177.02197,0.3920002
1993,Limbursky 2012 Bell Beaker Vlineves Chapter 1-24.jpg,arrow_up,199.46576,22.25704,213.8115,41.47254,0.26436314
1994,Limbursky 2012 Bell Beaker Vlineves Chapter 1-24.jpg,goods,78.689125,107.3419,103.63683,139.22003,0.2196577
1995,Limbursky 2012 Bell Beaker Vlineves Chapter 1-24.jpg,goods,95.01675,155.01854,123.27865,180.39348,0.122744404
1996,Limbursky 2012 Bell Beaker Vlineves Chapter 1-24.jpg,goods,90.30687,117.73448,112.932236,156.15907,0.11620915
1997,Limbursky 2012 Bell Beaker Vlineves Chapter 1-25.jpg,grave,50.77487,32.50641,212.672,306.48398,0.98555076
1998,Limbursky 2012 Bell Beaker Vlineves Chapter 1-25.jpg,scale,80.15816,335.80707,228.38393,354.84204,0.9229743
1999,Limbursky 2012 Bell Beaker Vlineves Chapter 1-25.jpg,goods,83.67917,102.99161,132.17096,168.3865,0.91351426
2000,Limbursky 2012 Bell Beaker Vlineves Chapter 1-25.jpg,grave_cross_section,86.18142,383.34006,182.23846,685.9409,0.8798344
2001,Limbursky 2012 Bell Beaker Vlineves Chapter 1-25.jpg,goods,122.59496,113.93128,149.93796,147.02548,0.83318233
2002,Limbursky 2012 Bell Beaker Vlineves Chapter 1-25.jpg,goods,144.52191,84.29676,172.22162,105.333534,0.7808242
2003,Limbursky 2012 Bell Beaker Vlineves Chapter 1-25.jpg,goods,134.56516,88.58974,159.8966,118.99251,0.76336867
2004,Limbursky 2012 Bell Beaker Vlineves Chapter 1-25.jpg,arrow_up,197.87013,57.34534,222.10893,75.49531,0.6976463
2005,Limbursky 2012 Bell Beaker Vlineves Chapter 1-25.jpg,skull,119.548615,216.13185,163.67758,250.5486,0.61432785
2006,Limbursky 2012 Bell Beaker Vlineves Chapter 1-25.jpg,goods,123.27581,95.59535,150.24022,134.28572,0.36007404
2007,Limbursky 2012 Bell Beaker Vlineves Chapter 1-25.jpg,goods,125.96506,86.08859,150.24469,115.729935,0.31611693
2008,Limbursky 2012 Bell Beaker Vlineves Chapter 1-25.jpg,goods,129.41647,79.946526,154.83453,101.08204,0.24167931
2009,Limbursky 2012 Bell Beaker Vlineves Chapter 1-25.jpg,goods,92.71979,100.18087,141.9292,143.44571,0.2109585
2010,Limbursky 2012 Bell Beaker Vlineves Chapter 1-25.jpg,goods,101.42181,132.2195,139.19606,168.55193,0.17037754
2011,Limbursky 2012 Bell Beaker Vlineves Chapter 1-25.jpg,goods,111.14674,88.73711,135.13814,115.00037,0.16471568
2012,Limbursky 2012 Bell Beaker Vlineves Chapter 1-25.jpg,goods,109.70506,111.182205,143.78152,154.91866,0.15201741
2013,Limbursky 2012 Bell Beaker Vlineves Chapter 1-25.jpg,goods,91.09413,133.99763,120.75377,166.3582,0.1143863
2014,Limbursky 2012 Bell Beaker Vlineves Chapter 1-26.jpg,grave,47.34446,249.74521,196.92172,393.33322,0.9999628
2015,Limbursky 2012 Bell Beaker Vlineves Chapter 1-26.jpg,grave_cross_section,23.681671,401.08917,213.48854,443.68,0.99889827
2016,Limbursky 2012 Bell Beaker Vlineves Chapter 1-26.jpg,arrow_up,162.87743,239.92737,178.99477,257.0765,0.93995726
2017,Limbursky 2012 Bell Beaker Vlineves Chapter 1-26.jpg,scale,39.2221,444.0177,202.19238,462.1413,0.91660583
2018,Limbursky 2012 Bell Beaker Vlineves Chapter 1-26.jpg,goods,134.22578,279.49042,167.0236,306.8714,0.9156895
2019,Limbursky 2012 Bell Beaker Vlineves Chapter 1-26.jpg,goods,134.40765,303.77283,176.99673,327.03467,0.85033506
2020,Limbursky 2012 Bell Beaker Vlineves Chapter 1-26.jpg,goods,135.54079,271.0173,167.05583,292.33292,0.57712686
2021,Limbursky 2012 Bell Beaker Vlineves Chapter 1-26.jpg,arrow_up,157.78017,245.00476,180.94447,269.90344,0.21727768
2022,Limbursky 2012 Bell Beaker Vlineves Chapter 1-26.jpg,goods,135.11884,289.37408,169.15286,319.39447,0.19873957
2023,Limbursky 2012 Bell Beaker Vlineves Chapter 1-27.jpg,grave,42.474335,22.311546,192.90715,202.70776,0.99246615
2024,Limbursky 2012 Bell Beaker Vlineves Chapter 1-27.jpg,grave_photo,279.72836,29.865814,474.50412,308.0675,0.9795216
2025,Limbursky 2012 Bell Beaker Vlineves Chapter 1-27.jpg,scale,67.20607,251.11266,197.09682,267.123,0.9756672
2026,Limbursky 2012 Bell Beaker Vlineves Chapter 1-27.jpg,skeleton_left_side,85.66666,37.82921,163.42267,181.02519,0.95165664
2027,Limbursky 2012 Bell Beaker Vlineves Chapter 1-27.jpg,skeleton_photo_left_side,314.19656,70.144005,452.04825,282.0922,0.91765064
2028,Limbursky 2012 Bell Beaker Vlineves Chapter 1-27.jpg,grave_cross_section,49.752693,209.15588,194.94052,255.62405,0.9164169
2029,Limbursky 2012 Bell Beaker Vlineves Chapter 1-27.jpg,arrow_up,166.9453,21.945389,182.77174,38.14594,0.83159757
2030,Limbursky 2012 Bell Beaker Vlineves Chapter 1-27.jpg,skull_photo,360.98193,72.49305,403.22595,117.15798,0.81302994
2031,Limbursky 2012 Bell Beaker Vlineves Chapter 1-27.jpg,goods,71.93667,63.26039,102.09644,110.67488,0.6839735
2032,Limbursky 2012 Bell Beaker Vlineves Chapter 1-27.jpg,skull,116.083755,50.019833,150.54716,74.62186,0.6561111
2033,Limbursky 2012 Bell Beaker Vlineves Chapter 1-27.jpg,skeleton_right_side,85.07656,35.233322,175.37552,186.07445,0.15399659
2034,Limbursky 2012 Bell Beaker Vlineves Chapter 1-27.jpg,skeleton,76.237,66.29277,164.50214,179.39543,0.14248064
2035,Limbursky 2012 Bell Beaker Vlineves Chapter 1-27.jpg,skull,125.09541,57.720848,159.34856,81.44781,0.11003069
2036,Limbursky 2012 Bell Beaker Vlineves Chapter 1-27.jpg,skull,117.077385,43.674805,151.87398,64.48236,0.10883374
2037,Limbursky 2012 Bell Beaker Vlineves Chapter 1-28.jpg,grave,253.62598,31.914001,491.24316,185.02823,0.99971765
2038,Limbursky 2012 Bell Beaker Vlineves Chapter 1-28.jpg,grave,41.788742,5.9274216,229.1288,252.31882,0.99568653
2039,Limbursky 2012 Bell Beaker Vlineves Chapter 1-28.jpg,scale,287.5182,267.56567,438.62665,286.83405,0.9326954
2040,Limbursky 2012 Bell Beaker Vlineves Chapter 1-28.jpg,grave_cross_section,262.59488,193.58194,456.7015,255.1307,0.92884547
2041,Limbursky 2012 Bell Beaker Vlineves Chapter 1-28.jpg,scale,69.93395,377.19485,214.8281,396.4418,0.92671055
2042,Limbursky 2012 Bell Beaker Vlineves Chapter 1-28.jpg,goods,107.254875,71.310814,153.80157,128.62358,0.8937934
2043,Limbursky 2012 Bell Beaker Vlineves Chapter 1-28.jpg,arrow_up,218.63866,27.840015,238.29198,45.001812,0.8837156
2044,Limbursky 2012 Bell Beaker Vlineves Chapter 1-28.jpg,goods,348.00568,86.91666,400.6253,137.32625,0.8497804
2045,Limbursky 2012 Bell Beaker Vlineves Chapter 1-28.jpg,grave_cross_section,19.318817,253.36598,253.66837,383.98126,0.7478782
2046,Limbursky 2012 Bell Beaker Vlineves Chapter 1-28.jpg,arrow_up,453.7226,24.939972,471.59912,39.582283,0.660435
2047,Limbursky 2012 Bell Beaker Vlineves Chapter 1-28.jpg,goods,337.3646,99.45882,371.63528,133.84547,0.35272956
2048,Limbursky 2012 Bell Beaker Vlineves Chapter 1-28.jpg,scale,347.98624,391.15793,396.3226,403.44864,0.12899208
2049,Limbursky 2012 Bell Beaker Vlineves Chapter 1-28.jpg,grave,5.6808167,-5.371338,348.37302,304.15726,0.11263241
2050,Limbursky 2012 Bell Beaker Vlineves Chapter 1-28.jpg,goods,345.1407,117.96189,395.20435,143.97704,0.11260876
2051,Limbursky 2012 Bell Beaker Vlineves Chapter 1-29.jpg,grave,299.50836,22.322418,440.94812,291.01147,0.9969944
2052,Limbursky 2012 Bell Beaker Vlineves Chapter 1-29.jpg,grave_photo,50.026512,304.76013,218.7959,565.6702,0.9932088
2053,Limbursky 2012 Bell Beaker Vlineves Chapter 1-29.jpg,skeleton_photo_left_side,97.30893,334.17682,186.77826,532.7636,0.98875344
2054,Limbursky 2012 Bell Beaker Vlineves Chapter 1-29.jpg,grave_cross_section,325.02078,325.73688,437.4705,611.6785,0.9884679
2055,Limbursky 2012 Bell Beaker Vlineves Chapter 1-29.jpg,scale,303.3402,302.696,442.41663,320.43906,0.9864991
2056,Limbursky 2012 Bell Beaker Vlineves Chapter 1-29.jpg,arrow_up,412.3022,20.025394,425.93976,41.685833,0.9583601
2057,Limbursky 2012 Bell Beaker Vlineves Chapter 1-29.jpg,skeleton_left_side,328.82425,55.109177,409.37967,244.97807,0.9507376
2058,Limbursky 2012 Bell Beaker Vlineves Chapter 1-29.jpg,skull_photo,109.849,340.26163,161.28992,384.9465,0.7787634
2059,Limbursky 2012 Bell Beaker Vlineves Chapter 1-29.jpg,skull,342.41037,67.21645,390.80386,90.88499,0.47937813
2060,Limbursky 2012 Bell Beaker Vlineves Chapter 1-29.jpg,skeleton,333.54727,91.83838,401.68057,233.71603,0.44164205
2061,Limbursky 2012 Bell Beaker Vlineves Chapter 1-29.jpg,skeleton_right_side,317.37424,57.310448,419.28622,261.58267,0.43075168
2062,Limbursky 2012 Bell Beaker Vlineves Chapter 1-29.jpg,skull,351.70978,58.38877,388.71478,104.14295,0.16706027
2063,Limbursky 2012 Bell Beaker Vlineves Chapter 1-30.jpg,grave,300.25253,12.617172,464.54776,251.79161,0.9986659
2064,Limbursky 2012 Bell Beaker Vlineves Chapter 1-30.jpg,grave,29.794685,382.7823,206.18884,642.1297,0.98546356
2065,Limbursky 2012 Bell Beaker Vlineves Chapter 1-30.jpg,goods,338.97476,52.82884,374.41428,95.361725,0.923607
2066,Limbursky 2012 Bell Beaker Vlineves Chapter 1-30.jpg,arrow_up,452.12332,18.838505,465.395,37.66473,0.9067362
2067,Limbursky 2012 Bell Beaker Vlineves Chapter 1-30.jpg,scale,288.69034,386.084,439.00162,407.76602,0.9065791
2068,Limbursky 2012 Bell Beaker Vlineves Chapter 1-30.jpg,arrow_up,158.54001,360.86954,175.81268,382.46335,0.87421775
2069,Limbursky 2012 Bell Beaker Vlineves Chapter 1-30.jpg,grave_cross_section,195.41579,364.73187,243.52278,618.3074,0.8736786
2070,Limbursky 2012 Bell Beaker Vlineves Chapter 1-30.jpg,grave_cross_section,262.1249,249.76721,494.40012,369.75964,0.7739275
2071,Limbursky 2012 Bell Beaker Vlineves Chapter 1-30.jpg,arrow_up,150.22737,358.90363,170.81596,383.48547,0.37839216
2072,Limbursky 2012 Bell Beaker Vlineves Chapter 1-30.jpg,skeleton,297.91403,36.84487,436.8494,237.58093,0.30046418
2073,Limbursky 2012 Bell Beaker Vlineves Chapter 1-30.jpg,skeleton_left_side,327.00992,58.157013,405.03745,199.95035,0.19199431
2074,Limbursky 2012 Bell Beaker Vlineves Chapter 1-30.jpg,grave_cross_section,173.88586,406.71112,259.53152,674.9373,0.18301721
2075,Limbursky 2012 Bell Beaker Vlineves Chapter 1-30.jpg,skeleton,326.4795,71.592155,408.9286,213.71817,0.1478392
2076,Limbursky 2012 Bell Beaker Vlineves Chapter 1-30.jpg,skeleton_right_side,327.3383,56.792755,403.19913,229.9075,0.14167887
2077,Limbursky 2012 Bell Beaker Vlineves Chapter 1-30.jpg,goods,334.24677,65.51845,370.26086,111.1293,0.13852015
2078,Limbursky 2012 Bell Beaker Vlineves Chapter 1-31.jpg,grave_photo,278.4628,425.1007,457.3293,688.65125,0.99810314
2079,Limbursky 2012 Bell Beaker Vlineves Chapter 1-32.jpg,grave_cross_section,19.091858,208.76709,238.39249,270.28424,0.99933296
2080,Limbursky 2012 Bell Beaker Vlineves Chapter 1-32.jpg,grave,51.309105,28.440773,222.05322,182.31491,0.9880653
2081,Limbursky 2012 Bell Beaker Vlineves Chapter 1-32.jpg,scale,74.84179,271.66913,195.35901,287.3291,0.90040046
2082,Limbursky 2012 Bell Beaker Vlineves Chapter 1-32.jpg,goods,122.64853,111.824715,162.59717,151.32701,0.89550304
2083,Limbursky 2012 Bell Beaker Vlineves Chapter 1-32.jpg,goods,122.79115,107.99698,149.23094,139.26935,0.49451151
2084,Limbursky 2012 Bell Beaker Vlineves Chapter 1-32.jpg,grave_cross_section,235.76773,89.11423,513.4004,199.31067,0.1789411
2085,Limbursky 2012 Bell Beaker Vlineves Chapter 1-32.jpg,arrow_up,202.30473,89.03765,215.93465,111.65862,0.1228859
2086,Limbursky 2012 Bell Beaker Vlineves Chapter 1-32.jpg,grave_cross_section,97.11968,222.86331,230.80106,239.71664,0.12242226
2087,Limbursky 2012 Bell Beaker Vlineves Chapter 1-32.jpg,scale,389.87344,89.18201,443.15054,100.38139,0.10031358
2088,Limbursky 2012 Bell Beaker Vlineves Chapter 1-33.jpg,map,187.92253,60.407944,532.2434,370.3747,0.38416672
2089,Limbursky 2012 Bell Beaker Vlineves Chapter 1-33.jpg,goods,436.669,256.7792,460.9452,273.7347,0.14889938
2090,Limbursky 2012 Bell Beaker Vlineves Chapter 1-34.jpg,map,29.77301,-2.9342346,439.33423,367.66934,0.86009455
2091,Limbursky 2012 Bell Beaker Vlineves Chapter 1-34.jpg,map,266.96603,42.788544,470.19254,315.51907,0.84367234
2092,Limbursky 2012 Bell Beaker Vlineves Chapter 1-34.jpg,scale,31.160667,9.07075,265.611,30.63784,0.38510293
2093,Limbursky 2012 Bell Beaker Vlineves Chapter 1-34.jpg,grave,339.7121,33.840927,423.49957,120.62511,0.10799904
2094,Limbursky 2012 Bell Beaker Vlineves Chapter 1-36.jpg,map,6.2570953,24.448013,348.06525,319.01312,0.4008575
2095,Limbursky 2012 Bell Beaker Vlineves Chapter 1-37.jpg,map,163.44748,46.52585,487.78952,377.51962,0.34145173
2096,Limbursky 2012 Bell Beaker Vlineves Chapter 1-37.jpg,scale,268.24432,318.65903,492.3194,344.89005,0.114162795
2097,Limbursky 2012 Bell Beaker Vlineves Chapter 1-38.jpg,map,0.38111877,3.61615,359.10077,314.27988,0.27440935
2098,Limbursky 2012 Bell Beaker Vlineves Chapter 1-40.jpg,map,-9.132355,29.569656,356.36838,328.44525,0.41922933
2099,Limbursky 2012 Bell Beaker Vlineves Chapter 1-40.jpg,map,34.6308,83.874115,230.48904,337.4535,0.14172027
2100,Limbursky 2012 Bell Beaker Vlineves Chapter 1-41.jpg,map,-10.805298,36.282547,353.14212,321.33105,0.3121843
2101,Limbursky 2012 Bell Beaker Vlineves Chapter 1-42.jpg,map,-20.020142,27.011017,344.14105,305.29755,0.32765037
2102,Limbursky 2012 Bell Beaker Vlineves Chapter 1-43.jpg,map,-7.6419983,26.821503,355.96292,334.72165,0.43362096
2103,Limbursky 2012 Bell Beaker Vlineves Chapter 1-43.jpg,map,34.01332,79.990524,230.30907,336.06854,0.13685012
2104,Limbursky 2012 Bell Beaker Vlineves Chapter 1-44.jpg,map,167.00357,59.124527,501.26236,351.75403,0.14607139
2105,Limbursky 2012 Bell Beaker Vlineves Chapter 2-6.jpg,scale,21.141823,255.56682,233.58517,280.8947,0.5954206
2106,Limbursky 2012 Bell Beaker Vlineves Chapter 2-6.jpg,grave_cross_section,19.024734,217.66621,243.51115,262.34,0.22340511
2107,Limbursky 2012 Bell Beaker Vlineves Chapter 2-6.jpg,scale,2.078827,219.01503,245.13004,263.68286,0.11388055
